id,distrito_id,codigo,barrio
2073,171,07,San Miguel Oeste.
2074,172,01,Barranca
2075,172,02,Cañuela Arriba
2076,172,03,Cuesta Venada
2077,172,04,Desamparados
2078,172,05,Isla
2079,172,06,San Antonio de Barranca
2080,172,07,San Pedro
2081,172,08,Solís (parte)
2082,172,09,Vuelta San Gerardo.
2083,173,01,Bajo Arrieta
2084,173,02,Bajo Valverde
2085,173,03,Bajo Zúñiga
2086,173,04,Cruce
2087,173,05,Isla Cocora
2088,173,06,Lourdes
2089,173,07,Llano Bonito
2090,173,08,Llano Bonito Sur
2091,173,09,Palmita
2092,173,10,Quebrada Honda
2093,173,11,Rincón
2094,173,12,Solís (parte)
2095,173,13,Zapote.
2096,174,01,Puebla
2097,174,02,Robles
2098,174,03,Tacacal.
2099,175,01,Bajo Murciélago
2100,175,02,Cueva
2101,175,03,Guarumal
2102,175,04,Rincón Elizondo
2103,175,05,San Antonio
2104,175,06,Yoses.
2105,176,01,Pérez
2106,176,02,Hornos
2107,176,03,Llano
2108,176,04,Santa Margarita
2109,176,05,Vistas del Valle.
2110,177,01,Alto Murillo
2111,177,02,Alto Palmas
2112,177,03,Cantarrana (parte)
2113,177,04,Cinco Esquinas (parte)
2114,177,05,Concepción
2115,177,06,Roquillo
2116,177,07,San Roque.
2117,178,01,Santa Fe
2118,178,02,San Vicente.
2119,179,01,Cocaleca (parte)
2120,179,02,Quebrada
2121,179,03,Rincón (Quebrada)
2122,179,04,Rincón de Zaragoza
2123,179,05,Vargas
2124,179,06,Vásquez.
2125,180,01,Bajo Cabra
2126,180,02,Barreal
2127,180,03,Tres Marías
2128,180,04,Valle
2129,180,05,Victoria.
2130,180,06,Calle Ramírez.
2131,181,01,Pinos (parte).
2132,182,01,Pinos (parte).
2133,183,01,Calle Roble
2134,183,02,Cocaleca (parte)
2135,183,03,Peraza
2136,183,04,Rincón de Salas.
2137,184,01,Amistad.
2138,185,01,Santa Cecilia (Bajo Piedras)
2139,185,02,Rastro.
2140,185,03,Cerro
2141,185,04,Chilamate
2142,185,05,Hilda
2143,185,06,Sitio (parte)
2144,185,07,Zamora.
2145,186,01,Altura (parte)
2146,186,02,Corazón de Jesús
2147,186,03,Guapinol
2148,186,04,Mastate
2149,186,05,San Juan Norte
2150,186,06,Tablones (parte).
2151,187,01,Bajo Zamora
2152,187,02,Churuca
2153,187,03,Guatuza
2154,187,04,Monte
2155,187,05,Potrero Chiquito
2156,187,06,Santa Rosa
2157,187,07,Sitio (parte)
2158,187,08,Solís
2159,187,09,Tablones (parte)
2160,187,10,Volcán.
2161,188,01,Bajo Barahona
2162,188,02,Cuatro Esquinas
2163,188,03,Santísima Trinidad.
2164,188,04,Carrillos Alto
2165,188,05,Senda
2166,188,06,Sonora.
2167,189,01,Altura (parte)
2168,189,02,Bajos del Tigre.
2169,190,01,Aguacate
2170,190,02,Arboleda
2171,190,03,Carmen
2172,190,04,Cortezal
2173,190,05,Cuatro Esquinas Norte
2174,190,06,Jesús
2175,190,07,Kilómetro
2176,190,08,López
2177,190,09,Miraflores
2178,190,10,Rastro Viejo
2179,190,11,San Rafael
2180,190,12,San Vicente
2181,190,13,Tres Marías
2182,190,14,Villa los Reyes.
2183,190,15,Alto Vindas
2184,190,16,Esperanza
2185,190,17,Tigre.
2186,191,01,Cuatro Esquinas Este
2187,191,02,Piedra Azul.
2188,191,03,Guayabal.
2189,192,01,Marichal
2190,192,02,Concepción
2191,192,03,Dantas.
2192,193,01,Corazón de María.
2193,193,02,Bajos del Coyote
2194,193,03,Cebadilla
2195,193,04,Guápiles
2196,193,05,Limonal
2197,193,06,Mangos
2198,193,07,Mollejones
2199,193,08,Piedras de Fuego
2200,193,09,Pozón
2201,193,10,San Jerónimo
2202,193,11,Santa Rita.
2203,194,01,Angostura Matamoros
2204,194,02,Cascajal
2205,194,03,Cuesta Pitahaya
2206,194,04,Guácimo
2207,194,05,Hidalgo
2208,194,06,Kilómetro 81
2209,194,07,Machuca
2210,194,08,Matamoros
2211,194,09,Túnel
2212,194,10,Uvita
2213,194,11,Zapote.
2214,195,01,Alto Cruz
2215,195,02,Ana Mercedes
2216,195,03,Ángeles
2217,195,04,Arco Iris
2218,195,05,Bajo Los Arce
2219,195,06,Bajo Lourdes
2220,195,07,Baltazar Quesada
2221,195,08,Bellavista
2222,195,09,Carmen
2223,195,10,Casilda Matamoros
2224,195,11,Cementerio
2225,195,12,Coocique
2226,195,13,Colina 1
2227,195,14,Colina 2
2228,195,15,Corazón de Jesús
2229,195,16,Corobicí
2230,195,17,Don Victorino
2231,195,18,El Campo
2232,195,19,Gamonales
2233,195,20,Guadalupe
2234,195,21,La Cruz
2235,195,22,La Leila
2236,195,23,La Margarita
2237,195,24,La Roca
2238,195,25,La Torre
2239,195,26,Los Abuelos
2240,195,27,Lomas del Norte
2241,195,28,Lutz
2242,195,29,Meco
2243,195,30,Mercedes
2244,195,31,Peje
2245,195,32,San Antonio
2246,195,33,San Gerardo
2247,195,34,San Martín
2248,195,35,San Pablo
2249,195,36,San Roque
2250,195,37,Santa Fe
2251,195,38,Selva Verde
2252,195,39,Unión
2253,195,40,Villarreal.
2254,195,41,Abundancia
2255,195,42,Brumas
2256,195,43,Calle Guerrero
2257,195,44,San Ramón (Cariblanca)
2258,195,45,Cedral Norte
2259,195,46,Cedral Sur
2260,195,47,Colón
2261,195,48,Dulce Nombre
2262,195,49,Leones
2263,195,50,Lindavista
2264,195,51,Manzanos
2265,195,52,Montañitas
2266,195,53,Palmas
2267,195,54,Porvenir
2268,195,55,San Juan (Quebrada Palo)
2269,195,56,Ronrón Abajo
2270,195,57,Ronrón Arriba
2271,195,58,San Isidro
2272,195,59,San José de la Montaña
2273,195,60,San Luis
2274,195,61,San Rafael
2275,195,62,San Vicente
2276,195,63,Sucre
2277,195,64,Tesalia.
2278,196,01,Alto Gloria
2279,196,02,Aquilea (San Francisco)
2280,196,03,Bonanza
2281,196,04,Caimitos
2282,196,05,Chaparral
2283,196,06,Cuestillas
2284,196,07,Jabillos (parte)
2285,196,08,Molino
2286,196,09,Muelle de San Carlos
2287,196,10,Pejeviejo
2288,196,11,Pénjamo
2289,196,12,Platanar
2290,196,13,Puente Casa
2291,196,14,Puerto Escondido
2292,196,15,Quebrada Azul
2293,196,16,San Juan
2294,196,17,San Luis
2295,196,18,San Rafael
2296,196,19,Santa Clara
2297,196,20,Santa María
2298,196,21,Santa Rita
2299,196,22,Sapera
2300,196,23,Ulima
2301,196,24,Vega
2302,196,25,Vieja.
2303,197,01,Culebra
2304,197,02,Quina (parte)
2305,197,03,San Antonio
2306,197,04,San Bosco.
2307,198,01,Latino
2308,198,02,Manantial
2309,198,03,Montecristo
2310,198,04,Nazareth
2311,198,05,San Bosco
2312,198,06,San Gerardo Viento Fresco
2313,198,07,Vistas de la Llanura.
2314,198,08,Altamira
2315,198,09,Alto Jiménez (Montecristo)
2316,198,10,Bijagual
2317,198,11,Boca los Chiles
2318,198,12,Cantarrana (Santa Fe)
2319,198,13,Coopesanjuan
2320,198,14,Caño Negro
2321,198,15,Cerrito
2322,198,16,Cerro Cortés
2323,198,17,Concepción
2324,198,18,Chiles
2325,198,19,Danta
2326,198,20,Delicias
2327,198,21,Faroles
2328,198,22,Gloria
2329,198,23,Guabo
2330,198,24,Llanos de Altamirita
2331,198,25,Pitalito Norte (Esquipulas)
2332,198,26,Pitalito
2333,198,27,San José
2334,198,28,Valle Hermoso
2335,198,29,Vasconia
2336,198,30,Vuelta de Kooper.
2337,199,01,Carmen
2338,199,02,Corazón de Jesús
2339,199,03,El Ceibo
2340,199,04,Jardín
2341,199,05,La Gloria.
2342,199,06,Alpes
2343,199,07,Brisas
2344,199,08,Buenos Aires
2345,199,09,Guayabo
2346,199,10,Latas
2347,199,11,Marsella
2348,199,12,Mesén
2349,199,13,Nazareth
2350,199,14,Negritos
2351,199,15,Paraíso
2352,199,16,Pueblo Viejo
2353,199,17,San Cayetano
2354,199,18,San Martín
2355,199,19,Unión.
2356,200,01,Bosque
2357,200,02,Comarca
2358,200,03,San Cristóbal.
2359,200,04,Ángeles
2360,200,05,Boca Sahíno
2361,200,06,Boca Tapada
2362,200,07,Boca Tres Amigos
2363,200,08,Cabra
2364,200,09,Canacas
2365,200,10,Caño Chu
2366,200,11,Cerro Blanco (San Marcos)
2367,200,12,Cuatro Esquinas
2368,200,13,Chaparrón
2369,200,14,Chirivico (Coopeisabel)
2370,200,15,Encanto
2371,200,16,Fama (Carmen)
2372,200,17,Flor
2373,200,18,I Griega
2374,200,19,Josefina
2375,200,20,Legua
2376,200,21,Ojoche
2377,200,22,Ojochito
2378,200,23,Palmar
2379,200,24,Pegón
2380,200,25,Piedra Alegre
2381,200,26,Puerto Escondido
2382,200,27,Quebrada Grande
2383,200,28,Sahíno
2384,200,29,San Luis
2385,200,30,Santa Elena
2386,200,31,Tigre
2387,200,32,Trinchera
2388,200,33,Vegas
2389,200,34,Veracrúz
2390,200,35,Vuelta Bolsón (parte)
2391,200,36,Vuelta Tablón
2392,200,37,Yucatán.
2393,201,01,Agua Azul
2394,201,02,Alamo
2395,201,03,Ángeles
2396,201,04,Burío
2397,201,05,Castillo (parte)
2398,201,06,Guaria
2399,201,07,El Campo (Guayabal)
2400,201,08,Jilguero
2401,201,09,Llano Verde
2402,201,10,Orquídeas
2403,201,11,Palma
2404,201,12,Perla
2405,201,13,San Isidro
2406,201,14,San Jorge
2407,201,15,Santa Eduviges
2408,201,16,Sonafluca
2409,201,17,Tanque
2410,201,18,Tres Esquinas
2411,201,19,Zeta Trece.
2412,202,01,Ángeles
2413,202,02,Palmas.
2414,202,03,Cerritos
2415,202,04,Esperanza
2416,202,05,Futuro
2417,202,06,Jabillos (parte)
2418,202,07,Lucha
2419,202,08,San Gerardo
2420,202,09,San Isidro
2421,202,10,San José
2422,202,11,San Miguel
2423,202,12,San Pedro
2424,202,13,San Rafael.
2425,203,01,Altura
2426,203,02,Calle Damas
2427,203,03,Corea (Concepción)
2428,203,04,Corte
2429,203,05,Loma
2430,203,06,Lourdes
2431,203,07,Marina
2432,203,08,Marinita
2433,203,09,San Rafael
2434,203,10,San Rafael Sur
2435,203,11,Santa Rosa
2436,203,12,Surtubal
2437,203,13,Unión
2438,203,14,Vacablanca (San Francisco)
2439,203,15,Villa María.
2440,204,01,Altamirita
2441,204,02,Alto Blanca Lucía
2442,204,03,Burío
2443,204,04,Cacao
2444,204,05,Delicias
2445,204,06,Esperanza
2446,204,07,Jicarito
2447,204,08,Lindavista
2448,204,09,Poma (parte)
2449,204,10,Puerto Seco
2450,204,11,San Isidro
2451,204,12,Santa Eulalia (parte)
2452,204,13,Santa Lucía
2453,204,14,Tigra.
2454,205,01,Almendros
2455,205,02,Bellavista
2456,205,03,Betania
2457,205,04,Boca de San Carlos
2458,205,05,Boca Providencia (parte)
2459,205,06,Cabeceras de Aguas Zarquitas
2460,205,07,Carmen
2461,205,08,Cascada
2462,205,09,Castelmare
2463,205,10,Cocobolo
2464,205,11,Coopevega
2465,205,12,Corazón de Jesús
2466,205,13,Crucitas
2467,205,14,Chamorrito
2468,205,15,Chamorro
2469,205,16,Chorreras
2470,205,17,Hebrón
2471,205,18,Isla del Cura
2472,205,19,Isla Pobres
2473,205,20,Isla Sábalo
2474,205,21,Jardín
2475,205,22,Kopper
2476,205,23,La Cajeta
2477,205,24,Laurel Galán
2478,205,25,Limoncito
2479,205,26,Moravia
2480,205,27,Patastillo
2481,205,28,Pueblo Nuevo
2482,205,29,Recreo
2483,205,30,Río Tico
2484,205,31,Roble
2485,205,32,San Antonio
2486,205,33,San Fernando
2487,205,34,San Francisco
2488,205,35,San Joaquín
2489,205,36,San Jorge
2490,205,37,San José
2491,205,38,San Marcos
2492,205,39,Santa Rita
2493,205,40,Santa Teresa
2494,205,41,San Vito
2495,205,42,Tabla Grande (San Pedro)
2496,205,43,Terrón Colorado (parte)
2497,205,44,Ventanas
2498,205,45,Vuelta Bolsón (parte)
2499,205,46,Vuelta Millonarios
2500,205,47,Vuelta Ruedas.
2501,206,01,Pericos.
2502,206,02,Bajillo
2503,206,03,Caño Ciego
2504,206,04,Cedros
2505,206,05,Chambacú
2506,206,06,Delicias
2507,206,07,La Unión
2508,206,08,Maquencal
2509,206,09,Mirador
2510,206,10,Montelimar
2511,206,11,Monterrey
2512,206,12,Orquídea
2513,206,13,Pataste Arriba
2514,206,14,Sabalito
2515,206,15,San Andrés
2516,206,16,San Antonio
2517,206,17,San Cristóbal
2518,206,18,San Miguel
2519,206,19,Santa Eulalia (parte)
2520,206,20,Santa Marta.
2521,207,01,Fátima
2522,207,02,Parajeles
2523,207,03,Tres Perlas
2524,207,04,Valle Hermoso.
2525,207,05,Acapulco
2526,207,06,Aldea
2527,207,07,Ángeles
2528,207,08,Azucena
2529,207,09,Banderas
2530,207,10,Boca Providencia (parte)
2531,207,11,Brisas
2532,207,12,Buenavista
2533,207,13,Buenos Aires
2534,207,14,Carrizal
2535,207,15,Ceiba
2536,207,16,Conchito
2537,207,17,Concho
2538,207,18,Cuatro Esquinas
2539,207,19,Esterito
2540,207,20,Estero
2541,207,21,Estrella
2542,207,22,Guaria
2543,207,23,Jazmín
2544,207,24,Jocote
2545,207,25,Juanilama
2546,207,26,Luisa
2547,207,27,Llano Verde
2548,207,28,Morazán
2549,207,29,Nieves
2550,207,30,Paraíso
2551,207,31,Paso Real
2552,207,32,Plomo
2553,207,33,Pocosol
2554,207,34,Providencia (San Luis)
2555,207,35,Pueblo Nuevo
2556,207,36,Pueblo Santo
2557,207,37,Rancho Quemado
2558,207,38,Rubí
2559,207,39,San Alejo
2560,207,40,San Bosco
2561,207,41,San Cristobal
2562,207,42,San Diego
2563,207,43,San Gerardo
2564,207,44,San Isidro
2565,207,45,San Martín
2566,207,46,San Rafael
2567,207,47,Santa Cecilia
2568,207,48,Santa Esperanza
2569,207,49,Santa María
2570,207,50,Terrón Colorado (parte)
2571,207,51,Tiricias
2572,207,52,Tres y Tres.
2573,208,01,Cantarranas
2574,208,02,Santa Teresita.
2575,209,01,Peña.
2576,210,01,Anateri
2577,210,02,Bellavista
2578,210,03,Morelos.
2579,211,01,Picada.
2580,212,01,Quina (parte)
2581,212,02,San Juan de Lajas
2582,212,03,Santa Elena.
2583,213,01,Ángeles
2584,213,02,Brisa
2585,213,03,Legua.
2586,214,01,Ángeles
2587,214,02,Bajo Raimundo
2588,214,03,Canto
2589,214,04,Eva
2590,214,05,Luisa
2591,214,06,San Rafael (Rincón Colorado)
2592,214,07,Sahinal.
2593,215,01,Alto Castro
2594,215,00,Bajo Trapiche
2595,215,02,Coopeoctava
2596,215,00,Ranera.
2597,215,03,Ratoncillal
2598,215,04,Rincón de Alpízar
2599,215,05,Rincón de Ulate
2600,215,06,San Miguel.
2601,216,01,Alto Palomo.
2602,217,01,Castro
2603,217,02,Concha
2604,217,03,Pueblo Seco
2605,217,04,Talolinga
2606,217,05,Trojas.
2607,218,01,Bambú
2608,218,02,Sabanilla.
2609,219,01,Don Chu
2610,219,02,La Unión
2611,219,03,Las Palmas
2612,219,04,Venecia.
2613,219,05,Ángeles (parte)
2614,219,06,Carmen
2615,219,07,Colonia Puntarenas
2616,219,08,Corteza
2617,219,09,Fósforo
2618,219,10,Jazmines
2619,219,11,Llano Azul
2620,219,12,Maravilla
2621,219,13,Miravalles
2622,219,14,Moreno Cañas
2623,219,15,Recreo
2624,219,16,San Fernando
2625,219,17,San Luis
2626,219,18,San Martín
2627,219,19,Santa Cecilia
2628,219,20,Santa Rosa
2629,219,21,Verbena (parte).
2630,220,01,Ceiba
2631,220,02,Golfo
2632,220,03,Porras.
2633,220,04,Aguas Claras
2634,220,05,Buenos Aires
2635,220,06,Colonia Blanca
2636,220,07,Colonia Libertad
2637,220,08,Cuatro Bocas
2638,220,09,Chepa (Ángeles)
2639,220,10,Guayabal
2640,220,11,Guinea
2641,220,12,La Gloria
2642,220,13,Porvenir
2643,220,14,Río Negro
2644,220,15,Tigra
2645,220,16,Torre
2646,220,17,Vuelta San Pedro.
2647,221,01,Camelias
2648,221,02,Líbano (Finanzas)
2649,221,03,Nazareno.
2650,221,04,Ángeles (parte)
2651,221,05,Betania
2652,221,06,Caño Blanco
2653,221,07,Cartagos Norte
2654,221,08,Cartagos Sur
2655,221,09,Copey (Santa Lucía)
2656,221,10,Delirio
2657,221,11,Fátima
2658,221,12,Jesús María
2659,221,13,Linda Vista
2660,221,14,Mango
2661,221,15,Papagayo
2662,221,16,Pinol
2663,221,17,Pizotillo
2664,221,18,Popoyuapa
2665,221,19,Progreso
2666,221,20,Pueblo Nuevo
2667,221,21,San Bosco
2668,221,22,San Pedro
2669,221,23,San Ramón
2670,221,24,Santa Clara Norte (parte)
2671,221,25,Unión
2672,221,26,Valle
2673,221,27,Valle Bonito
2674,221,28,Victoria (parte)
2675,221,29,Villahermosa
2676,221,30,Villanueva.
2677,222,01,Altamira
2678,222,02,Carlos Vargas.
2679,222,03,Ángeles
2680,222,04,Achiote
2681,222,05,Cuesta Pichardo
2682,222,06,Chorros
2683,222,07,Florecitas
2684,222,08,Flores
2685,222,09,Higuerón
2686,222,10,Jardín
2687,222,11,Macho
2688,222,12,Pata de Gallo (San Cristobal) (parte)
2689,222,13,Pueblo Nuevo
2690,222,14,Reserva
2691,222,15,San Miguel
2692,222,16,Santo Domingo
2693,222,17,Zapote.
2694,223,01,Camelias
2695,223,02,La Cruz
2696,223,03,México
2697,223,04,Mocorón
2698,223,05,Pavas
2699,223,06,Perla
2700,223,07,Quebradón
2701,223,08,Santa Clara Norte (parte)
2702,223,09,Santa Clara Sur
2703,223,10,Trapiche
2704,223,11,Victoria (parte).
2705,224,01,Birmania
2706,224,02,Brasilia
2707,224,03,Colonia
2708,224,04,Gavilán
2709,224,05,Jabalina
2710,224,06,Progreso
2711,224,07,San Luis.
2712,225,01,Cabanga
2713,225,02,Campo Verde
2714,225,03,Carmen
2715,225,04,Cinco Esquinas
2716,225,05,Chimurria Abajo
2717,225,06,Flores
2718,225,07,Jobo
2719,225,08,Montecristo
2720,225,09,Nazareth
2721,225,10,Quebrada Grande
2722,225,11,San Gabriel
2723,225,12,San Jorge
2724,225,13,Socorro
2725,225,14,Virgen
2726,225,15,Yolillal (San Antonio).
2727,226,01,Armenias
2728,226,02,Las Brisas
2729,226,03,Buenavista
2730,226,04,Cuatro Cruces
2731,226,05,Guacalito
2732,226,06,Milpas
2733,226,07,Miramar
2734,226,08,Pata de Gallo (San Cristóbal) (parte)
2735,226,09,Rosario
2736,226,10,Verbena (parte).
2737,227,01,Loma
2738,227,02,Portón.
2739,227,03,Arco Iris
2740,227,04,Berlín
2741,227,05,Brisas
2742,227,06,Buenos Aires
2743,227,07,Cabro
2744,227,08,Cachito
2745,227,09,Caña Castilla
2746,227,10,Combate
2747,227,11,Coquital
2748,227,12,Cristo Rey
2749,227,13,Cuacas
2750,227,14,Cuatro Esquinas
2751,227,15,Delicias
2752,227,16,El Cruce
2753,227,17,Escaleras
2754,227,18,Esperanza
2755,227,19,Estrella
2756,227,20,Hernández
2757,227,21,Isla Chica
2758,227,22,Las Nubes
2759,227,23,Maramba
2760,227,24,Masaya
2761,227,25,Medio Queso
2762,227,26,Parque
2763,227,27,Playuelitas
2764,227,28,Primavera
2765,227,29,Pueblo Nuevo
2766,227,30,Punta Cortés
2767,227,31,Rampla
2768,227,32,Refugio
2769,227,33,Roble
2770,227,34,San Alejandro
2771,227,35,San Gerardo
2772,227,36,San Jerónimo
2773,227,37,San Pablo
2774,227,38,Santa Elena
2775,227,39,Santa Fe
2776,227,40,Santa Rita
2777,227,41,Santa Rosa
2778,227,42,Solanos
2779,227,43,Trocha
2780,227,44,Virgen.
2781,228,01,Aguas Negras
2782,228,02,Islas Cubas
2783,228,03,Nueva Esperanza
2784,228,04,Pilones
2785,228,05,Playuelas
2786,228,06,Porvenir
2787,228,07,San Antonio
2788,228,08,San Emilio
2789,228,09,Veracruz.
2790,229,01,Alto los Reyes
2791,229,02,Caño Ciego
2792,229,03,Cóbano
2793,229,04,Corozo
2794,229,05,Corrales
2795,229,06,Coyol
2796,229,07,Dos Aguas
2797,229,08,Gallito
2798,229,09,Gallo Pinto (parte)
2799,229,10,Montealegre
2800,229,11,Nueva Lucha
2801,229,12,Pavón
2802,229,13,Quebrada Grande
2803,229,14,Sabogal
2804,229,15,San Antonio
2805,229,16,San Francisco
2806,229,17,San Isidro
2807,229,18,San José del Amparo
2808,229,19,San Macario
2809,229,20,Santa Cecilia
2810,229,21,Trinidad
2811,229,22,Vasconia.
2812,230,01,Botijo
2813,230,02,Chimurria
2814,230,03,Colonia París
2815,230,04,Coquitales
2816,230,05,Gallo Pinto (Parte)
2817,230,06,Lirios
2818,230,07,Lucha
2819,230,08,Montealegre (Parte)
2820,230,09,Pueblo Nuevo
2821,230,10,San Humberto
2822,230,11,San Isidro
2823,230,12,San Jorge
2824,230,13,San Rafael
2825,230,14,Terranova
2826,230,15,Tigra
2827,230,16,Zamba.
2828,231,01,Cabaña (parte)
2829,231,02,Costa Ana
2830,231,03,El Cruce
2831,231,04,Guayabito
2832,231,05,Mónico
2833,231,06,Samén Abajo
2834,231,07,San José
2835,231,08,Thiales
2836,231,09,Valle del Río.
2837,232,01,Altagracia
2838,232,02,Alto Sahíno
2839,232,03,Bajo Cartagos
2840,232,04,Pato
2841,232,05,Pejibaye
2842,232,06,Pimiento
2843,232,07,Quebradón.
2844,233,01,Cabaña (parte)
2845,233,02,Colonia Naranjeña
2846,233,03,El Valle
2847,233,04,Florida
2848,233,05,Las Letras
2849,233,06,La Paz
2850,233,07,La Unión
2851,233,08,Llano Bonito 1
2852,233,09,Llano Bonito 2
2853,233,10,Palmera
2854,233,11,Río Celeste
2855,233,12,Tujankir 1
2856,233,13,Tujankir 2.
2857,234,01,Ángeles
2858,234,02,Asís
2859,234,03,Brisas
2860,234,04,Calvario
2861,234,05,Cerrillos
2862,234,06,Corazón de Jesús
2863,234,07,Cortinas
2864,234,08,Cruz de Caravaca (parte)
2865,234,09,Estadio
2866,234,10,Galera
2867,234,11,Hospital (parte)
2868,234,12,Istarú
2869,234,13,Jesús Jiménez (parte)
2870,234,14,Matamoros
2871,234,15,Montelimar
2872,234,16,Puebla
2873,234,17,Soledad
2874,234,18,Telles.
2875,235,01,Cinco Esquinas
2876,235,02,Fátima
2877,235,03,Hospital (parte)
2878,235,04,Jesús Jiménez (parte)
2879,235,05,Laborio
2880,235,06,Molino
2881,235,07,Murillo
2882,235,08,Palmas
2883,235,09,San Cayetano.
2884,236,01,Alpes
2885,236,02,Asilo
2886,236,03,Cruz de Caravaca (parte)
2887,236,04,Diques
2888,236,05,Fontana
2889,236,06,Jora
2890,236,07,López
2891,236,08,San Blas
2892,236,09,Santa Eduvigis
2893,236,10,Santa Fe
2894,236,11,Solano
2895,236,12,Turbina.
2896,237,01,Alto de Ochomogo
2897,237,02,Angelina
2898,237,00,Caracol
2899,237,03,Banderilla
2900,237,00,Cooperrosales
2901,237,04,Cruz
2902,237,00,Kerkua
2903,237,05,Espinal
2904,237,00,Molina
2905,237,06,Johnson
2906,237,00,Poroses.
2907,237,07,Lima
2908,237,08,Loyola
2909,237,09,Nazareth
2910,237,10,Ochomogo
2911,237,11,Orontes
2912,237,12,Pedregal
2913,237,13,Quircot
2914,237,14,Ronda
2915,237,15,Rosas
2916,237,16,San Nicolás
2917,237,17,Violín.
2918,238,01,Cocorí
2919,238,02,Coronado
2920,238,03,Guayabal (parte)
2921,238,04,Hervidero
2922,238,05,López
2923,238,06,Lourdes
2924,238,07,Padua
2925,238,08,Pitahaya.
2926,238,09,Barro Morado
2927,238,10,Cenicero
2928,238,11,Muñeco
2929,238,12,Navarrito.
2930,239,01,Américas
2931,239,02,Higuerón
2932,239,03,Joya
2933,239,04,Marías
2934,239,05,Las Palmas.
2935,240,01,Alumbre
2936,240,02,Bajo Amador
2937,240,03,Calle Valverdes
2938,240,04,Guaria
2939,240,05,Hortensia
2940,240,06,Loma Larga
2941,240,07,Llano Ángeles
2942,240,08,Palangana
2943,240,09,Rincón de Abarca
2944,240,10,Río Conejo
2945,240,11,Salitrillo
2946,240,12,San Antonio
2947,240,13,San Joaquín
2948,240,14,San Juan Norte
2949,240,15,San Juan Sur
2950,240,16,Santa Elena (parte)
2951,240,17,Santa Elena Arriba.
2952,241,01,Cuesta de Piedra
2953,241,02,Misión Norte
2954,241,03,Misión Sur
2955,241,04,Ortiga
2956,241,05,Rodeo
2957,241,06,Sabanilla
2958,241,07,Sabanillas
2959,241,08,Santísima Trinidad.
2960,242,01,Caballo Blanco (parte)
2961,242,02,San José.
2962,242,03,Cóncavas
2963,242,04,Navarro
2964,242,05,Perlas
2965,242,06,Río Claro.
2966,243,01,Azahar.
2967,243,02,Avance
2968,243,03,Barquero
2969,243,04,Cañada
2970,243,05,Laguna
2971,243,06,Pénjamo
2972,243,07,Rodeo.
2973,244,01,Alto Quebradilla
2974,244,02,Azahar
2975,244,03,Bermejo
2976,244,04,Cañada
2977,244,05,Copalchí
2978,244,06,Coris
2979,244,07,Garita (parte)
2980,244,08,Rueda
2981,244,09,Valle Verde.
2982,245,01,Barro Hondo
2983,245,02,Cruz Roja
2984,245,03,Cucaracho
2985,245,04,Chiverre
2986,245,05,Estación
2987,245,06,Joya
2988,245,07,Pandora
2989,245,08,Piedra Grande
2990,245,09,Solares
2991,245,10,Soledad
2992,245,11,Veintiocho de Diciembre.
2993,245,12,Alto Birrisito
2994,245,13,Birrisito
2995,245,14,Chiral
2996,245,15,Luisiana
2997,245,16,Sanchirí
2998,245,17,Ujarrás
2999,245,18,Villa Isabel
3000,245,19,Rincón.
3001,246,01,Acevedo
3002,246,02,Ajenjal
3003,246,03,Arrabará
3004,246,04,Birrís (este)
3005,246,05,Cúscares
3006,246,06,Flor
3007,246,07,Lapuente
3008,246,08,Mesas
3009,246,09,Mesitas
3010,246,10,Nueva Ujarrás
3011,246,11,Pedregal
3012,246,12,Piedra Azul
3013,246,13,Puente Fajardo
3014,246,14,Río Regado
3015,246,15,Talolinga
3016,246,16,Yas.
3017,247,01,Alegría
3018,247,02,Alto Araya
3019,247,03,Calle Jucó
3020,247,04,Hotel
3021,247,05,Nubes
3022,247,06,Palomas
3023,247,07,Palomo
3024,247,08,Patillos
3025,247,09,Puente Negro
3026,247,10,Purisil
3027,247,11,Queverí
3028,247,12,Río Macho
3029,247,13,San Rafael
3030,247,14,Sitio
3031,247,15,Tapantí
3032,247,16,Troya
3033,247,17,Villa Mills.
3034,248,01,Peñas Blancas
3035,248,02,Pueblo Nuevo.
3036,248,03,Bajos de Dorotea
3037,248,04,Bajos de Urasca
3038,248,05,Guábata
3039,248,06,Guatusito
3040,248,07,Hamaca (parte)
3041,248,08,Joyas
3042,248,09,Loaiza
3043,248,10,San Jerónimo
3044,248,11,Urasca
3045,248,12,Volio.
3046,249,01,Ayala
3047,249,02,Páez (parte)
3048,249,03,Salvador.
3049,250,01,Antigua
3050,250,02,Villas.
3051,251,01,Eulalia
3052,251,02,Florencio del Castillo
3053,251,03,Jirales
3054,251,04,Mariana
3055,251,05,Tacora.
3056,251,06,Rincón Mesén (parte)
3057,251,07,Santiago del Monte.
3058,252,01,Araucarias (parte)
3059,252,02,Danza del Sol
3060,252,03,Herrán
3061,252,04,Loma Verde
3062,252,05,Unión
3063,252,06,Villas de Ayarco.
3064,253,01,Carpintera
3065,253,02,San Miguel
3066,253,03,San Vicente
3067,253,04,Pilarica.
3068,253,05,Quebrada del Fierro
3069,253,06,Fierro
3070,253,07,Yerbabuena.
3071,254,01,Cima
3072,254,02,Cuadrante
3073,254,03,Lirios
3074,254,04,Llanos de Concepción
3075,254,05,Naranjal (parte)
3076,254,06,Poró
